,time,range,density,dif density,dif values,velocity,dif vel,pressure,dif pressure,viscosity,viscosity ABE,subs visco,mass
0,2023-01-25,25,0.7391304347826086,,,,,,,,,,0.9341297868375442
1,2023-02-19,50,0.9130434782608695,0.17391304347826086,0.14692866485561917,0.1341522592160001,,-0.016431887030778025,,,,,0.9341297868375442
2,2023-03-16,75,0.7391304347826086,-0.17391304347826086,-0.14196357782473068,-0.10492960100088788,-0.239081860216888,-0.008137989557630175,0.00829389747314785,,,,0.9341297868375442
3,2023-04-10,100,0.8260869565217391,0.08695652173913049,0.07806741120837102,0.06449047012865432,0.16942007112954222,-0.003435712783081837,0.004702276774548338,-0.0005846713781074976,-0.0008437446554284177,-0.0002590732773209201,0.9341297868375442
4,2023-05-05,125,0.8260869565217391,0.0,-0.0031395512627026,-0.002593542347449974,-0.0670840124761043,-5.556642445752613e-06,0.003430156140636084,-0.02204720216060136,-0.021422680516353917,0.000624521644247443,0.9341297868375442
5,2023-05-30,150,0.782608695652174,-0.04347826086956519,-0.05464453164302241,-0.042765285633669714,-0.04017174328621974,-0.0014312892954751492,-0.0014257326530293967,-0.0002546308713475937,-5.036884037333327e-06,0.00024959398731026034,0.9341297868375442
6,2023-06-24,175,0.9565217391304348,0.17391304347826086,0.15003642217526914,0.14351309947199656,0.18627838510566627,-0.019700531036578345,-0.018269241741103195,-1.4275813513340759e-05,3.489127724071586e-05,4.916709075405662e-05,0.9341297868375442
7,2023-07-19,200,1.0,0.04347826086956519,0.036645940235436214,0.036645940235436214,-0.10686715923656034,-0.0013429249357391627,0.018357606100839183,,0.026426647541428067,,0.9341297868375442
